B	0.450848
B	3.32249
BBAR	0.371836
B	2.02229
BBAR	1.25448
BBAR	0.0789188
B	1.51556
BBAR	1.08865
B	1.57027
BBAR	0.173227
B	5.4666
BBAR	0.379312
B	1.10444
B	0.829037
B	0.985057
B	2.41825
B	1.57081
B	3.16828
BBAR	0.938279
B	1.20358
BBAR	1.09041
B	0.112422
BBAR	1.76464
BBAR	1.59334
BBAR	2.18664
BBAR	0.0561288
B	2.57772
B	0.752442
B	1.57441
BBAR	0.413373
B	0.0355291
BBAR	2.98159
B	1.66942
BBAR	0.338911
BBAR	4.44724
B	0.804752
BBAR	4.03918
BBAR	7.4447
BBAR	1.10128
B	2.7727
B	6.13659
B	0.374189
B	0.988047
BBAR	4.24327
B	2.28223
B	2.81202
B	0.122593
B	1.31628
B	0.825189
B	0.748954
B	1.24011
B	0.0392831
B	0.680107
B	0.0471168
B	0.293724
B	0.00273407
BBAR	0.614262
BBAR	2.96574
BBAR	4.65339
BBAR	1.48301
B	0.430844
B	1.55597
BBAR	1.82603
BBAR	3.53119
BBAR	1.72196
BBAR	3.1811
B	0.293987
BBAR	2.14559
B	0.939945
BBAR	3.3322
BBAR	1.11407
BBAR	0.0945203
BBAR	0.251611
B	1.60855
BBAR	0.246149
BBAR	4.63191
BBAR	2.17918
B	0.572471
B	2.35589
BBAR	0.0393951
BBAR	1.36533
BBAR	0.496503
B	0.984482
BBAR	3.22437
B	0.501833
B	4.1204
B	0.989992
B	0.593537
BBAR	0.280288
B	1.12628
BBAR	1.08187
BBAR	0.520526
BBAR	3.07133
BBAR	2.09193
B	1.00361
B	1.13786
B	3.86826
B	0.346002
BBAR	2.12307
BBAR	1.03995
BBAR	0.206157
B	0.631488
B	1.22747
BBAR	1.03271
BBAR	1.64009
B	0.631137
B	4.31791
B	0.37296
B	1.87944
BBAR	2.6689
BBAR	0.0395983
BBAR	2.93134
B	0.557061
BBAR	1.62189
B	5.85534
BBAR	1.07366
BBAR	0.164093
B	0.569617
BBAR	1.4666
BBAR	3.05263
B	3.46673
B	1.94294
BBAR	1.38965
BBAR	0.881328
BBAR	0.814786
B	4.87214
BBAR	0.35177
B	0.182115
BBAR	2.66085
B	0.128169
B	1.96478
BBAR	0.0716316
B	1.72281
B	0.0236983
B	0.879805
B	0.136675
BBAR	1.17408
B	2.15561
B	0.907087
B	0.693966
BBAR	1.74202
B	2.59555
B	1.50879
B	0.90476
BBAR	0.0887573
BBAR	0.632015
BBAR	0.749619
B	0.980198
BBAR	1.69855
BBAR	3.88626
BBAR	0.155019
BBAR	1.56377
B	0.0629934
B	0.934151
BBAR	0.101625
BBAR	0.2622
BBAR	3.62935
B	1.58921
BBAR	2.41475
BBAR	1.38669
B	2.69536
BBAR	0.490181
B	7.51609
BBAR	0.227005
BBAR	6.92603
B	0.4609
BBAR	1.3822
BBAR	0.180874
B	1.64773
B	0.331779
B	0.131892
B	0.369387
B	0.407159
BBAR	1.86762
B	4.00411
BBAR	0.943426
B	0.876581
B	2.8552
B	0.0632959
BBAR	0.163134
BBAR	1.11939
BBAR	0.927381
B	0.0354103
B	0.832066
B	1.9723
B	1.17984
B	0.563356
B	0.146547
B	1.96829
B	0.279082
BBAR	1.35217
B	0.680029
B	0.181014
B	1.49684
BBAR	6.40056
B	0.601981
B	3.82956
BBAR	0.647522
BBAR	0.501445
BBAR	4.19653
B	2.85751
BBAR	0.730601
B	2.56645
BBAR	0.328529
B	1.36955
B	0.895352
B	1.06644
B	2.65841
BBAR	2.15614
B	1.80979
B	0.261305
BBAR	2.14615
B	0.0391356
BBAR	0.200774
B	3.28236
BBAR	0.503165
BBAR	3.65081
B	0.00662644
B	0.917235
BBAR	0.30418
BBAR	5.77385
BBAR	0.35877
B	2.3038
BBAR	1.43733
B	1.76173
BBAR	5.55434
BBAR	0.515172
B	1.98733
BBAR	0.310853
BBAR	0.324781
B	5.53809
B	0.934437
B	0.781742
BBAR	0.785865
B	2.29502
BBAR	7.58418
BBAR	0.622131
BBAR	0.223026
B	0.873956
B	0.492227
BBAR	1.46385
BBAR	1.21787
B	4.95055
BBAR	0.762831
B	0.930614
B	0.0750281
B	0.8517
BBAR	1.56425
BBAR	0.31912
B	0.182786
B	0.211929
BBAR	2.28297
BBAR	0.0167064
BBAR	2.72758
BBAR	0.796914
BBAR	0.370735
B	2.56612
BBAR	2.61072
BBAR	0.209794
B	0.0209488
BBAR	0.409441
BBAR	1.10304
B	1.59507
B	3.98348
B	0.225454
BBAR	0.111201
BBAR	0.512793
BBAR	0.291079
BBAR	2.11941
B	2.00284
BBAR	0.809776
BBAR	2.91902
B	0.695797
B	0.317828
B	0.25176
B	1.1715
BBAR	0.978605
BBAR	0.0197783
BBAR	1.09765
B	3.08683
BBAR	1.96686
B	0.566504
B	0.643941
BBAR	0.103471
B	3.29631
B	3.0681
B	6.10936
BBAR	0.736393
B	0.696344
B	1.48249
B	1.49424
BBAR	1.05249
B	0.217328
B	0.666585
B	0.656422
BBAR	1.83106
BBAR	0.294138
B	0.859466
BBAR	1.92304
B	1.22034
B	1.98372
B	0.835996
B	5.39665
BBAR	1.4447
B	0.822008
BBAR	0.43047
B	4.01627
B	0.416191
BBAR	0.397141
B	0.908515
BBAR	1.3233
BBAR	0.454444
BBAR	1.14802
B	0.673325
B	2.62188
BBAR	2.97306
B	2.46303
B	0.547691
BBAR	0.434592
BBAR	3.44336
B	1.43099
BBAR	0.672951
BBAR	1.90134
B	0.555617
BBAR	1.45137
B	2.31321
BBAR	0.0369825
B	1.26216
BBAR	0.637017
BBAR	0.568761
B	0.28031
B	1.99575
B	0.59554
BBAR	3.11097
B	0.247535
BBAR	0.424466
B	1.36379
BBAR	3.50564
B	1.25678
B	0.677819
BBAR	1.32353
BBAR	6.27477
B	1.57303
B	0.0991465
B	0.924665
B	0.335677
B	0.217536
BBAR	0.960851
BBAR	0.359518
B	1.12393
B	0.702983
B	2.02752
B	0.284554
BBAR	1.07504
BBAR	0.981386
B	0.791578
B	0.230761
BBAR	0.244595
BBAR	1.06254
BBAR	4.96526
B	1.86365
BBAR	0.700927
B	0.529423
BBAR	0.0907985
BBAR	0.261952
B	1.18392
BBAR	0.146107
BBAR	0.268816
B	2.34091
BBAR	1.2975
BBAR	0.893579
BBAR	0.65908
B	0.924
B	2.31167
BBAR	0.0395379
B	1.62144
BBAR	0.321307
B	1.6386
BBAR	0.305452
B	0.191455
BBAR	0.388434
B	0.713705
B	0.0157968
BBAR	3.04508
BBAR	0.104256
BBAR	0.647516
BBAR	0.848619
B	0.0163659
B	0.0897867
B	2.95499
B	3.28967
BBAR	1.59348
B	1.68606
B	0.39157
BBAR	6.22737
B	0.175749
B	0.525
BBAR	0.420398
B	8.74853
BBAR	2.62245
B	0.0433304
BBAR	0.942645
B	0.515246
B	0.195735
BBAR	0.140841
B	1.10181
BBAR	0.123543
B	3.47788
BBAR	1.46049
B	2.62205
BBAR	0.387985
BBAR	2.0921
B	4.24397
B	0.181268
B	2.63846
BBAR	0.294344
BBAR	1.81858
BBAR	0.574707
BBAR	1.33061
BBAR	3.26663
BBAR	1.37582
BBAR	2.7132
BBAR	0.35645
B	2.31725
BBAR	1.55836
