B	6.02002
BBAR	0.486084
B	0.128527
B	1.29272
B	0.0385101
BBAR	4.32172
BBAR	0.468333
B	0.761199
B	0.114237
BBAR	0.433858
BBAR	3.61629
B	2.32292
BBAR	7.12858
B	3.63797
B	0.758291
B	3.92545
B	0.438977
B	0.0635654
BBAR	0.258092
BBAR	0.124585
BBAR	1.08461
B	1.11776
B	4.60155
BBAR	0.368091
BBAR	1.56019
BBAR	0.0030236
BBAR	0.61923
B	0.651205
BBAR	2.01264
BBAR	1.23814
B	0.285065
BBAR	0.377021
B	1.62361
BBAR	2.75411
B	2.58585
BBAR	4.46684
B	2.1012
BBAR	0.0242762
BBAR	1.79851
B	2.32798
B	0.272999
BBAR	1.09766
BBAR	1.50313
B	1.04442
BBAR	1.48082
B	0.648783
BBAR	1.83876
B	0.344958
B	1.62103
BBAR	6.78252
BBAR	2.15914
B	1.59294
B	2.40307
